SourceZip,SourceZipFilename,EntryPath,ExtractedPath,EntrySize,EntryModified,ExtractedStatus
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/How To Do Local Video Marketing  Keyword Resear.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\How To Do Local Video Marketing  Keyword Resear.mp4,178803132,2026-06-02 00:23:36,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/How To Become An It Works Loyal Customer(1).mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\How To Become An It Works Loyal Customer(1).mp4,50871871,2026-06-02 00:23:44,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/February It Works Car Bonus Appeal To CFO Doug.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\February It Works Car Bonus Appeal To CFO Doug.mp4,361543359,2026-06-02 00:23:46,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Daytona Beach Real Estate - Watson Realty Dayto.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Daytona Beach Real Estate - Watson Realty Dayto.mp4,28011396,2026-06-02 00:24:02,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/It Works Loyal Customer Sign Up.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\It Works Loyal Customer Sign Up.mp4,48642880,2026-06-02 00:24:02,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/How To Get Discount Warriors Playoff Tickets.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\How To Get Discount Warriors Playoff Tickets.mp4,45921967,2026-06-02 00:24:06,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Physical Therapy Jobs in Florida _ Traveling Ph.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Physical Therapy Jobs in Florida _ Traveling Ph.mp4,26649584,2026-06-02 00:24:08,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Amoupon Indiegogo Launch(1).mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Amoupon Indiegogo Launch(1).mp4,22890250,2026-06-02 00:24:08,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Clickfunnels.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Clickfunnels.mp4,105365050,2026-06-02 00:24:10,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Best Cosmetic Dentist In Lompoc _ 805-202-4629.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Best Cosmetic Dentist In Lompoc _ 805-202-4629.mp4,93286163,2026-06-02 00:24:14,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Best Cosmetic Dentist In Lompoc _ 805-202-4629(1).mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Best Cosmetic Dentist In Lompoc _ 805-202-4629(1).mp4,61437867,2026-06-02 00:24:20,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/YellowFinTickets Task Training.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\YellowFinTickets Task Training.mp4,733963238,2026-06-02 00:24:22,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Daytona Bahama House Oceanview Suite.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Daytona Bahama House Oceanview Suite.mp4,65884029,2026-06-02 00:24:52,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/It Works Body Wraps - How To Buy It Works Wraps.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\It Works Body Wraps - How To Buy It Works Wraps.mp4,25729622,2026-06-02 00:24:56,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Cosmetic Dentist in Port Orange 386-232-5325.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Cosmetic Dentist in Port Orange 386-232-5325.mp4,39413265,2026-06-02 00:24:56,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Miami Heat Tickets.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Miami Heat Tickets.mp4,40670562,2026-06-02 00:24:58,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/NBA Finals Tickets 2015 - Get a 5_ Discount On .mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\NBA Finals Tickets 2015 - Get a 5_ Discount On .mp4,49133469,2026-06-02 00:25:00,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/How To Use Seacret Mud Mask.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\How To Use Seacret Mud Mask.mp4,34232128,2026-06-02 00:25:02,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Nerium Real Results Short.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Nerium Real Results Short.mp4,49196495,2026-06-02 00:25:04,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Nerium Products(1).mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Nerium Products(1).mp4,167396255,2026-06-02 00:25:06,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Daytona Bahama House Oceanfront King Efficiency.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Daytona Bahama House Oceanfront King Efficiency.mp4,36347085,2026-06-02 00:25:14,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-002.zip,takeout-20260602T071913Z-9-002.zip,Takeout/YouTube and YouTube Music/videos/Syndwire Cancellation Impossible.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Syndwire Cancellation Impossible.mp4,42640589,2026-06-02 00:25:16,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Elijah_s New Arctic Cat Racecar Jeep.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Elijah_s New Arctic Cat Racecar Jeep.mp4,434176922,2026-06-02 00:22:18,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Marriott Marquis Washington DC Reviews.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Marriott Marquis Washington DC Reviews.mp4,419977084,2026-06-02 00:22:38,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Loves Beauty Amazon Associates and Membership S.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Loves Beauty Amazon Associates and Membership S.mp4,244580405,2026-06-02 00:22:58,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Scaleout Training.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Scaleout Training.mp4,247281611,2026-06-02 00:23:08,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/2 6 1 AZ Araujo NEW 1.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\2 6 1 AZ Araujo NEW 1.mp4,634070713,2026-06-02 00:23:18,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Yoga Barre Sound Check.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Yoga Barre Sound Check.mp4,90462996,2026-06-02 00:23:48,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/1 2 The 5 Investments.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\1 2 The 5 Investments.mp4,286968184,2026-06-02 00:23:52,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Garcinia Cambogia with 80_ HCA from Dr Glass.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Garcinia Cambogia with 80_ HCA from Dr Glass.mp4,83667121,2026-06-02 00:24:04,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/WP Twin Issue.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\WP Twin Issue.mp4,139482067,2026-06-02 00:24:08,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/150 Englewood Rd Englewood FL 34223 AirBnb Revi.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\150 Englewood Rd Englewood FL 34223 AirBnb Revi.mp4,326985065,2026-06-02 00:24:14,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Las Vegas Shooting Mandalay Bay Country Music C.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Las Vegas Shooting Mandalay Bay Country Music C.mp4,87182554,2026-06-02 00:24:30,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/1 4 The 5 Weeks.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\1 4 The 5 Weeks.mp4,361018985,2026-06-02 00:24:34,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/GutHealthyFiber.com Phone Order Process.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\GutHealthyFiber.com Phone Order Process.mp4,81321631,2026-06-02 00:24:50,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/2 4 MIKE SIMS.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\2 4 MIKE SIMS.mp4,74882412,2026-06-02 00:24:56,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/3 7 Mission 1 Warrior Fit.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\3 7 Mission 1 Warrior Fit.mp4,277989643,2026-06-02 00:25:00,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/3 6 Summary.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\3 6 Summary.mp4,398720792,2026-06-02 00:25:16,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/Siteground Staging Push to live Issue.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Siteground Staging Push to live Issue.mp4,47904908,2026-06-02 00:25:36,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-003.zip,takeout-20260602T071913Z-9-003.zip,Takeout/YouTube and YouTube Music/videos/It Works Promo.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\It Works Promo.mp4,29453632,2026-06-02 00:25:42,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/3 4 Relevant.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\3 4 Relevant.mp4,358354545,2026-06-02 00:22:26,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/2 7 1 JESSE EWELL.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\2 7 1 JESSE EWELL.mp4,588734224,2026-06-02 00:22:42,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/5 6 Summary.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\5 6 Summary.mp4,142263607,2026-06-02 00:23:12,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/4 5 Business.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\4 5 Business.mp4,85325226,2026-06-02 00:23:20,SkipLargeMediaEvenIfNamed
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/HELO iOS Customer App Demo Murphy.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\HELO iOS Customer App Demo Murphy.mp4,223390389,2026-06-02 00:23:24,SkipLargeMediaEvenIfNamed
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/5 7 Mission 1.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\5 7 Mission 1.mp4,558806338,2026-06-02 00:23:34,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/Kids Learn Card Counting Blackjack - Statistics.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Kids Learn Card Counting Blackjack - Statistics.mp4,46393025,2026-06-02 00:24:02,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/5 3 Why.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\5 3 Why.mp4,311807137,2026-06-02 00:24:04,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/5 5 How.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\5 5 How.mp4,344312435,2026-06-02 00:24:18,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/👶 Lilly_s Pootential Pep Talk_ Time to Level U.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\👶 Lilly_s Pootential Pep Talk_ Time to Level U.mp4,59040485,2026-06-02 00:24:36,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/history/watch-history.html,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\history\watch-history.html,59442932,2026-06-02 00:24:40,ExtractEvidenceType
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/healthy chocolate videos rough draft marketing.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\healthy chocolate videos rough draft marketing.mp4,150343455,2026-06-02 00:25:36,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/healthy chocolate videos rough draft biz philos.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\healthy chocolate videos rough draft biz philos.mp4,109244038,2026-06-02 00:25:42,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/Chronic Commissions.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Chronic Commissions.mp4,260967104,2026-06-02 00:25:48,SkipMedia
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-9-004.zip,takeout-20260602T071913Z-9-004.zip,Takeout/YouTube and YouTube Music/videos/Elijah Lost And Found.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\YouTube and YouTube Music\videos\Elijah Lost And Found.mp4,815635244,2026-06-02 00:25:58,SkipMedia
