TimestampUTC,Title,PhotoTakenTime,CreationTime,Latitude,Longitude,HasGeoData,GooglePhotosOrigin,SourceZipFilename,EntryPath,ExtractedPath,MediaPath,MediaSHA256,HashMatchedCaptureSendEvents,ReadableAsImage,ImageFormat,Width,Height,Dimensions,DPI,DPIX,DPIY,DeviceDimensionAssessment,EXIF_Make,EXIF_Model,EXIF_Software,EXIF_DateTimeOriginal,EXIF_DateTimeDigitized,EXIF_DateTime,EXIF_Orientation,EXIF_AllRelevant,MetadataError
2024-04-22 15:02:46,IMG_2834.PNG,"Apr 22, 2024, 3:02:46 PM UTC","Sep 4, 2024, 9:15:10 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2834.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2834.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-22 17:21:40,IMG_2835.JPG,"Apr 22, 2024, 5:21:40 PM UTC","Sep 4, 2024, 9:15:11 PM UTC",29.063961099999997,-81.02524439999999,Yes,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2835.JPG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2835.JPG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:29:00,IMG_2836.PNG,"Apr 23, 2024, 2:29:00 PM UTC","Sep 4, 2024, 9:15:12 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2836.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2836.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:31:54,IMG_2837.PNG,"Apr 23, 2024, 2:31:54 PM UTC","Sep 4, 2024, 9:15:13 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2837.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2837.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:35:48,IMG_2838.PNG,"Apr 23, 2024, 2:35:48 PM UTC","Sep 4, 2024, 9:15:18 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2838.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2838.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:36,IMG_2839.PNG,"Apr 23, 2024, 2:50:36 PM UTC","Sep 4, 2024, 9:15:18 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2839.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2839.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:39,IMG_2840.PNG,"Apr 23, 2024, 2:50:39 PM UTC","Sep 4, 2024, 9:15:18 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2840.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2840.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:42,IMG_2841.PNG,"Apr 23, 2024, 2:50:42 PM UTC","Sep 4, 2024, 9:15:18 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2841.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2841.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:45,IMG_2842.PNG,"Apr 23, 2024, 2:50:45 PM UTC","Sep 4, 2024, 9:15:19 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2842.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2842.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:49,IMG_2843.PNG,"Apr 23, 2024, 2:50:49 PM UTC","Sep 4, 2024, 9:15:19 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2843.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2843.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:53,IMG_2844.PNG,"Apr 23, 2024, 2:50:53 PM UTC","Sep 4, 2024, 9:15:19 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2844.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2844.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:50:57,IMG_2845.PNG,"Apr 23, 2024, 2:50:57 PM UTC","Sep 4, 2024, 9:15:20 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2845.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2845.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2845.PNG,3A7EEFA8CCF05C37D90E1A34E599F57BD53B0844FE070B34285C134CC0623137,,Yes,JPEG,2001,1125,2001x1125,72.0x72.0,72.0,72.0,Different dimensions from Elijah reference and iPhone 8 reference,,,,,,,1,"{""Orientation"": ""1""}",
2024-04-23 14:51:01,IMG_2846.PNG,"Apr 23, 2024, 2:51:01 PM UTC","Sep 4, 2024, 9:15:20 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2846.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2846.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:51:04,IMG_2847.PNG,"Apr 23, 2024, 2:51:04 PM UTC","Sep 4, 2024, 9:15:22 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2847.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2847.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:51:08,IMG_2848.PNG,"Apr 23, 2024, 2:51:08 PM UTC","Sep 4, 2024, 9:15:22 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2848.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2848.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:51:13,IMG_2849.PNG,"Apr 23, 2024, 2:51:13 PM UTC","Sep 4, 2024, 9:15:24 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2849.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2849.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:51:23,IMG_2851.PNG,"Apr 23, 2024, 2:51:23 PM UTC","Sep 4, 2024, 9:15:26 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2851.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2851.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:51:29,IMG_2852.PNG,"Apr 23, 2024, 2:51:29 PM UTC","Sep 4, 2024, 9:15:25 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2852.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2852.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 14:51:36,IMG_2853.PNG,"Apr 23, 2024, 2:51:36 PM UTC","Sep 4, 2024, 9:15:27 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2853.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2853.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 15:34:57,IMG_2854.PNG,"Apr 23, 2024, 3:34:57 PM UTC","Sep 4, 2024, 9:15:30 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2854.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2854.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2854.PNG,2A88EF5E5C5518B7067DCC1B2C9EEEAD2B72094F613DA8B4F129AB3B7ED2940E,,Yes,JPEG,1125,2001,1125x2001,72.0x72.0,72.0,72.0,Different dimensions from Elijah reference and iPhone 8 reference,,,,,,,1,"{""Orientation"": ""1""}",
2024-04-23 18:28:08,IMG_2855.JPG,"Apr 23, 2024, 6:28:08 PM UTC","Sep 4, 2024, 9:15:31 PM UTC",29.0640333,-81.0252222,Yes,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2855.JPG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2855.JPG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-23 22:50:26,IMG_2856.PNG,"Apr 23, 2024, 10:50:26 PM UTC","Sep 4, 2024, 9:15:30 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2856.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2856.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-24 23:32:27,IMG_2857.MOV,"Apr 24, 2024, 11:32:27 PM UTC","Sep 5, 2024, 10:54:54 AM UTC",29.1192,-81.06479999999999,Yes,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2857.MOV.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2857.MOV.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-25 00:14:31,IMG_2858.MOV,"Apr 25, 2024, 12:14:31 AM UTC","Sep 6, 2024, 10:52:06 AM UTC",29.119400000000002,-81.0636,Yes,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_2858.MOV.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2858.MOV.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
2024-04-25 16:23:37,IMG_3051.PNG,"Apr 25, 2024, 4:23:37 PM UTC","Sep 4, 2024, 9:15:31 PM UTC",,,No,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",takeout-20260602T071913Z-7-046.zip,Takeout/Google Photos/Photos from 2024/IMG_3051.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3051.PNG.supplemental-metadata.json,,,,No,,,,,,,,Not an image / no dimensions,,,,,,,,,[Errno 2] No such file or directory: '__missing__'
