SourceZip,SourceZipFilename,EntryPath,ExtractedPath,EntrySize,EntryModified,ExtractedStatus
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Assets Videos/766116_Girl Skaters Firetail Skateboard Sparks_.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Assets Videos\766116_Girl Skaters Firetail Skateboard Sparks_.mp4,130257995,2024-09-22 10:46:08,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Assets Videos/766117_Girl Skaters Firetail Skateboard Sparks_.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Assets Videos\766117_Girl Skaters Firetail Skateboard Sparks_.mp4,80305444,2024-09-22 10:46:04,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Assets Videos/766114_Girl Skaters Firetail Skateboard Sparks_.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Assets Videos\766114_Girl Skaters Firetail Skateboard Sparks_.mp4,38178010,2024-09-22 10:45:40,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/LibertyShopping V2.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\LibertyShopping V2.mp4,18229171,2025-04-03 21:20:40,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/LibertyShopping V1.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\LibertyShopping V1.mp4,20758058,2025-04-03 21:20:40,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Copy of ChatGPT Made Easy_V4.pdf,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Copy of ChatGPT Made Easy_V4.pdf,4825537,2025-01-07 12:08:50,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI God App/asv.csv,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI God App\asv.csv,4911838,2025-01-22 20:14:50,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/Woman In The Sand (Remastered).mp3,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\Woman In The Sand (Remastered).mp3,3765738,2025-05-25 17:46:30,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,"Takeout/Drive/AI Automation/My Beloved, My Own.wav","C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\My Beloved, My Own.wav",52784680,2025-05-25 15:31:00,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/This Is Plenty.wav,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\This Is Plenty.wav,33584680,2025-05-25 15:11:58,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/Tides of Tempest.wav,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\Tides of Tempest.wav,39275560,2025-05-25 09:31:08,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Defendents_Motion_To_Stay_Due_To_Hardship.pdf,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Defendents_Motion_To_Stay_Due_To_Hardship.pdf,120342534,2024-12-13 17:07:52,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Defendents_Motion_To_Dismiss_Improper_Service.pdf,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Defendents_Motion_To_Dismiss_Improper_Service.pdf,26505209,2024-12-13 17:07:10,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Defendents_Motion_Of_Determination_Of_Rent.pdf,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Defendents_Motion_Of_Determination_Of_Rent.pdf,16638626,2024-12-13 17:06:58,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Buddy/Buddy_Writer_GPT_Knowledge_Base.docx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Buddy\Buddy_Writer_GPT_Knowledge_Base.docx,235379,2025-12-15 20:22:00,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Keegan_s Copy of Step 5_ Creating Viral 5 Second V.docx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Keegan_s Copy of Step 5_ Creating Viral 5 Second V.docx,375568,2025-02-17 20:17:44,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/LightWave Saunas Black Screen,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\LightWave Saunas Black Screen,1811267,2025-12-15 07:47:12,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/LightWave Saunas._You are a senior conversion-foc,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\LightWave Saunas._You are a senior conversion-foc,1658380,2025-12-14 23:14:06,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Keegan_s Step 1_ P.S.S.P Formula.xlsx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Keegan_s Step 1_ P.S.S.P Formula.xlsx,132650,2025-02-16 15:19:30,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/LightWave Saunas(1),C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\LightWave Saunas(1),569072,2025-12-10 08:46:06,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,"Takeout/Drive/Google AI Studio/You are SiteForgeAI, a full-stack AI architect res","C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\You are SiteForgeAI, a full-stack AI architect res",2752972,2025-12-09 12:48:14,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Bible assignment.pptx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Bible assignment.pptx,1880580,2025-05-19 08:20:40,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/IMG_3280.MOV,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\IMG_3280.MOV,820580812,2024-09-29 20:46:32,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/IMG_3280(1).MOV,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\IMG_3280(1).MOV,820580812,2024-09-29 18:57:20,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/TruShield Roofing,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\TruShield Roofing,33080,2025-12-09 12:48:14,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/SmartHomePrinters.com v1,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\SmartHomePrinters.com v1,42482,2025-11-21 19:08:44,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,"Takeout/Drive/Google AI Studio/You are an expert front-end developer, UX writer,_","C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\You are an expert front-end developer, UX writer,_",81756,2025-11-21 19:07:06,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/RELIGIOUS EXEMPTION.docx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\RELIGIOUS EXEMPTION.docx,10894,2024-08-01 10:03:44,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/Local Roofing Page Generator,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\Local Roofing Page Generator,9089,2025-11-19 14:21:40,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/TikTok Video Downloads/7340613630896934187.mp4.mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\TikTok Video Downloads\7340613630896934187.mp4.mp4,32064653,2025-02-24 16:46:34,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/WWII.pptx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\WWII.pptx,3296493,2025-03-10 04:35:46,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Keegan Method Crypto.xlsx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Keegan Method Crypto.xlsx,143914,2025-06-04 18:28:06,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/FinSight AI,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\FinSight AI,17454,2025-11-07 14:36:52,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/School Photos Simple,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\School Photos Simple,30224,2025-11-12 10:42:56,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/TikTok Video Downloads/7340613630896934187.mp4(1).mp4,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\TikTok Video Downloads\7340613630896934187.mp4(1).mp4,32064653,2025-02-24 16:31:34,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Untitled document(3).docx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Untitled document(3).docx,6504,2024-11-14 20:40:46,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/Content To Social Media Automation_.xlsx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\Content To Social Media Automation_.xlsx,7691,2025-02-23 15:00:46,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/FinSight AI Financial Analysis Platform,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\FinSight AI Financial Analysis Platform,21932,2025-11-07 14:08:34,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Keegan Songs/Salvation Was Made Male Female Duet - V2 Clean .wav,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Keegan Songs\Salvation Was Made Male Female Duet - V2 Clean .wav,51971510,2024-10-11 12:17:16,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Loyal Customers Active.xlsx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Loyal Customers Active.xlsx,148417,2026-05-30 14:55:40,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/FinSight AI V2,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\FinSight AI V2,19075,2025-11-07 11:20:56,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/MathQuizzr,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\MathQuizzr,14150,2025-11-05 19:49:00,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/E3Journal.xlsx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\E3Journal.xlsx,5377,2025-03-17 07:28:06,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Google AI Studio/Gemini Real-Time Conversation,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Google AI Studio\Gemini Real-Time Conversation,6408,2025-11-05 18:58:20,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Saved from Chrome/ai-patent-mastery-print.pdf,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Saved from Chrome\ai-patent-mastery-print.pdf,2543627,2025-11-28 08:07:28,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Saved from Chrome/thepdfmasterclass.txt,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Saved from Chrome\thepdfmasterclass.txt,0,2025-10-31 13:12:20,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/AI Automation/Aspire Blaster.xlsx,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Automation\Aspire Blaster.xlsx,18007,2025-05-04 15:44:58,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Saved from Chrome/Hallelujah (Female Acoustic Cover) .mp3,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Saved from Chrome\Hallelujah (Female Acoustic Cover) .mp3,6123977,2025-10-14 11:49:24,Extracted
C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Zips\takeout-20260602T071913Z-11-002.zip,takeout-20260602T071913Z-11-002.zip,Takeout/Drive/Saved from Chrome/A+guide+to+infrastructure+hardening+(1).pdf,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Saved from Chrome\A+guide+to+infrastructure+hardening+(1).pdf,3553271,2025-09-02 08:06:56,Extracted
